sid,freq
10448,10
25572,10
28608,10
5583,10
4803,10
18140,10
12453,10
25801,10
3730,10
30958,10
13542,10
9751,10
1545,10
14019,10
33289,10
4110,10
460,10
9444,10
11798,10
28829,10
18665,10
29666,10
13845,10
6089,10
8343,10
27668,10
12519,10
5577,10
33488,10
31683,10
8221,10
22535,10
22546,10
26323,10
10184,10
25759,10
34512,10
675,10
22186,10
14022,10
19610,10
20966,10
4123,10
23004,10
32195,10
26048,10
1171,10
33756,10
11973,10
5826,10
16616,10
11802,10
3009,10
33252,10
6620,10
18419,10
33000,10
10247,10
15054,10
14508,10
28918,10
32403,10
23746,10
29165,10
22164,10
23200,10
6907,10
4275,10
13978,10
9468,10
30141,10
30751,10
9208,10
16429,10
31675,10
21691,10
15489,10
25339,10
11809,10
7412,10
11262,10
4608,10
32244,10
28150,10
20641,10
14770,10
10202,10
713,10
23804,10
17964,10
1201,10
5601,10
26040,10
2695,10
13976,10
17604,10
24074,10
1459,10
13519,10
9221,10
11392,10
26357,10
4607,10
32189,10
17037,10
14359,10
22769,10
6181,10
3108,10
22715,10
1458,10
18617,10
12470,10
29428,10
31677,10
8372,10
15832,10
32298,10
2044,10
23562,10
11445,10
26300,10
28702,10
5041,10
33941,10
3272,10
15020,10
25792,10
7682,10
5323,10
15566,10
21235,10
15543,10
31908,10
7718,10
27784,10
18362,10
12215,10
31480,10
2996,10
8630,10
5879,10
34322,10
1159,10
18117,10
25590,10
13308,10
439,10
478,10
21664,10
30403,10
19708,10
13828,10
17039,10
8117,10
22205,10
32450,10
32506,10
25227,10
30459,10
17661,10
25790,10
7094,10
16577,10
12799,10
22157,10
16637,10
14257,10
27636,10
28298,10
5115,10
23996,10
30137,10
20925,10
16053,10
2248,10
13745,10
11814,10
32758,10
31672,10
14335,10
13233,10
28663,10
10483,10
2295,10
23998,10
7925,10
5788,10
10161,10
28411,10
22268,10
22203,10
18174,10
20152,10
20223,10
18477,10
19900,10
26041,10
33942,10
27689,10
14007,10
17550,10
7187,10
17395,10
6862,10
6321,10
8703,10
32698,10
5288,10
17089,10
28091,10
3039,10
4852,10
1462,10
21244,10
16381,10
24715,10
34254,10
14883,10
11739,10
4229,10
33298,10
21654,10
19711,10
29112,10
15285,10
4644,10
31244,10
17897,10
7171,10
20981,10
33296,10
4737,10
10667,10
17062,10
34522,10
9881,10
11003,10
19367,10
18953,10
6156,10
20644,10
31985,10
4605,10
24257,10
8398,10
8708,10
6397,10
13799,10
25069,10
6910,10
13467,10
9722,10
1536,10
10154,10
7677,10
3228,10
7343,10
20014,10
32237,10
33006,10
33822,10
24069,10
28321,10
13318,10
32419,10
28869,10
9220,10
8236,10
15565,10
9466,10
6272,10
6062,10
14821,10
14311,10
12772,10
714,10
19702,10
8346,10
16805,10
11432,10
1964,10
17399,10
18464,10
23718,10
4808,10
28577,10
8188,10
7599,10
24613,10
6625,10
28320,10
2814,10
13049,10
23689,10
28303,10
3275,10
21538,10
8361,10
7598,10
1064,10
13995,10
23974,10
1226,10
12027,10
11176,10
32784,10
15407,10
31650,10
25505,10
23745,10
33213,10
4351,10
33847,10
32928,10
29119,10
18113,10
31785,10
23695,10
33823,10
10233,10
23597,10
19503,10
33697,10
1039,10
22768,10
10922,10
17651,10
31988,10
8629,10
25847,10
8360,10
8190,10
30248,10
11299,10
7815,10
17455,10
14466,10
21744,10
32702,10
25101,10
1274,10
4231,10
20408,10
28144,10
27179,10
20211,10
10725,10
17558,10
10368,10
26097,10
12443,10
20109,10
12773,10
17909,10
6624,10
14507,10
2480,10
23204,10
18086,10
20457,10
4767,10
2559,10
22437,10
15353,10
22506,10
11690,10
26094,10
32160,10
22458,10
7084,10
1038,10
4525,10
12713,10
16873,10
14760,10
21549,10
2300,10
7853,10
6279,10
29938,10
25840,10
25251,10
20409,10
33004,10
24816,10
26309,10
8163,10
8857,10
30760,10
18598,10
20645,10
8197,10
8872,10
24619,10
7603,10
31679,10
9227,10
10214,10
14334,10
22558,10
10753,10
8437,10
31739,10
4537,10
21486,10
33957,10
34487,10
25576,10
29706,10
17945,10
3575,10
32249,10
16583,10
32390,10
693,10
16819,10
16822,10
16909,10
10169,10
30887,10
22178,10
21754,10
17843,10
9765,10
33976,10
24710,10
11198,10
20199,10
3063,10
24106,10
15538,10
16514,10
22657,10
18150,10
26810,10
21502,10
10957,10
11508,10
13006,10
18592,10
3596,10
12732,10
2291,10
5110,10
17537,10
20728,10
31224,10
29177,10
13489,10
30394,10
33330,10
14990,10
9395,10
7201,10
13348,10
20479,10
33706,10
25526,10
3791,10
6072,10
18049,10
18095,10
18630,10
8883,10
29651,10
14988,10
18430,10
4279,10
10894,10
5560,10
13350,10
9973,10
11979,10
33793,10
3088,10
25235,10
27362,10
31666,10
24762,10
240,10
20009,10
25803,10
14886,10
1553,10
12534,10
30186,10
27301,10
6380,10
27783,10
12839,10
18984,10
16632,10
3005,10
22717,10
9460,10
18562,10
3084,10
25009,10
6134,10
6892,10
5566,10
6837,10
26246,10
32389,10
29921,10
15080,10
6827,10
25274,10
24621,10
445,10
2548,10
23082,10
32178,10
10240,10
8427,10
12272,10
10474,10
7671,10
32923,10
12803,10
5666,10
19647,10
7862,10
1774,10
21120,10
18388,10
32922,10
18110,10
25097,10
19654,10
31888,10
19965,10
21242,10
8370,10
10681,10
16397,10
21666,10
11813,10
11300,10
7670,10
2699,10
27271,10
28598,10
31774,10
30203,10
30645,10
1500,10
32258,10
15397,10
2492,10
19586,10
11742,10
18358,10
29949,10
5562,10
2205,10
20407,10
29110,10
5873,10
28414,10
4300,10
6300,10
28350,10
33199,10
14537,10
29373,10
15834,10
4058,10
33331,10
4812,10
28294,10
15359,10
33193,10
11436,10
19194,10
2206,10
21241,10
30341,10
22210,10
21693,10
24195,10
8231,10
21700,10
547,10
6647,10
3250,10
7163,10
16346,10
25791,10
27838,10
11496,10
18565,10
21122,10
22663,10
22201,10
29885,10
31735,10
1203,10
17335,10
1743,10
25523,10
29318,10
19197,10
12786,10
2805,10
33711,10
23023,10
26140,10
17840,10
9871,10
1736,10
7884,10
4342,10
8213,10
2293,10
33768,10
10481,10
33533,10
23749,10
26546,10
34532,10
7101,10
7921,10
6282,10
32177,10
9418,10
6287,10
31789,10
10208,10
12431,10
5324,10
18618,10
21182,10
21752,10
23548,10
8122,10
17146,10
8637,10
10924,10
25735,10
9217,10
31943,10
4306,10
5301,10
170,10
20912,10
9177,10
17596,10
11224,10
34455,10
21694,10
2803,10
20610,10
14068,10
12254,10
19895,10
12533,10
25076,10
749,10
22689,10
3106,10
24105,10
20461,10
20630,10
1059,10
29863,10
13512,10
27321,10
13985,10
18595,10
25787,10
15561,10
32997,10
13453,10
14488,10
4238,10
19953,10
23269,10
10377,10
28836,10
27812,10
20611,10
32995,10
32210,10
17413,9
27001,9
31099,9
23397,9
31585,9
10732,9
5088,9
12771,9
34292,9
5095,9
16742,9
7748,9
9190,9
31206,9
13687,9
23423,9
23529,9
32747,9
32126,9
26979,9
4583,9
33636,9
6509,9
15438,9
13391,9
15731,9
11787,9
27112,9
19949,9
9584,9
19435,9
28234,9
25976,9
20449,9
14187,9
8672,9
32124,9
24140,9
2414,9
19438,9
8780,9
25470,9
13161,9
2573,9
3045,9
23047,9
998,9
8567,9
27490,9
18810,9
15951,9
24651,9
3046,9
1507,9
29564,9
13172,9
21997,9
4977,9
5094,9
16902,9
25088,9
16743,9
27118,9
27007,9
10763,9
1548,9
7027,9
31212,9
10215,9
22508,9
32608,9
3438,9
16390,9
16760,9
23929,9
15371,9
22092,9
18809,9
33880,9
24956,9
20347,9
10722,9
10614,9
19951,9
6212,9
7532,9
8202,9
3655,9
30278,9
25955,9
27005,9
13792,9
4066,9
33782,9
33271,9
14305,9
20837,9
20556,9
26113,9
21508,9
6725,9
26606,9
72,9
32636,9
3557,9
4111,9
10101,9
26492,9
30560,9
5484,9
12148,9
33784,9
27211,9
17414,9
585,9
18948,9
11627,9
10828,9
13175,9
1547,9
24035,9
9226,9
32231,9
8050,9
2018,9
15843,9
6219,9
7143,9
19009,9
29565,9
12,9
27205,9
23107,9
12298,9
16389,9
13835,9
10249,9
21058,9
4171,9
6669,9
27210,9
8269,9
15424,9
17388,9
22395,9
16875,9
19023,9
3953,9
22392,9
23106,9
33780,9
23117,9
32609,9
24442,9
1000,9
33123,9
2088,9
18277,9
16369,9
10584,9
15876,9
11782,9
82,9
20978,9
11096,9
32268,9
6133,9
4959,9
28252,9
22107,9
7668,9
27984,9
19796,9
28682,9
11250,9
15344,9
22543,9
23036,9
21595,9
2550,9
31243,9
32761,9
19544,9
31057,9
10327,9
18523,9
3586,9
31059,9
20059,9
11263,9
9214,9
34123,9
5465,9
29684,9
1618,9
20306,9
29788,9
9213,9
1883,9
3577,9
26960,9
860,9
4958,9
13658,9
17419,9
7519,9
26448,9
31756,9
25615,9
12121,9
33811,9
5982,9
21006,9
13314,9
14860,9
5126,9
8028,9
7011,9
15362,9
9060,9
13315,9
29178,9
3425,9
17421,9
8688,9
16984,9
16231,9
592,9
24941,9
30205,9
15206,9
23402,9
32266,9
22031,9
5475,9
9573,9
17769,9
9207,9
5105,9
1889,9
6149,9
28498,9
34276,9
31242,9
33345,9
27657,9
31755,9
30544,9
9714,9
15857,9
26450,9
33766,9
4691,9
16894,9
20311,9
6645,9
1886,9
22014,9
24669,9
16473,9
22868,9
20821,9
24079,9
351,9
2128,9
12291,9
4957,9
23892,9
22526,9
4953,9
31572,9
6224,9
21329,9
24412,9
32347,9
23563,9
22516,9
3669,9
7683,9
4442,9
9732,9
9808,9
22004,9
3071,9
17500,9
2905,9
28173,9
5206,9
23891,9
1108,9
14841,9
4099,9
10244,9
14342,9
27123,9
13662,9
16393,9
30734,9
28506,9
11269,9
14418,9
31576,9
31064,9
10245,9
3582,9
11090,9
16989,9
5629,9
9043,9
22005,9
24588,9
9211,9
855,9
512,9
27149,9
597,9
21341,9
34119,9
10757,9
19446,9
33349,9
3414,9
1367,9
6652,9
23051,9
12793,9
32785,9
12280,9
14931,9
17746,9
5201,9
27479,9
4090,9
33859,9
26615,9
7001,9
2907,9
16394,9
34122,9
23128,9
30733,9
25942,9
33610,9
3066,9
5113,9
24401,9
28765,9
33771,9
10750,9
33099,9
27126,9
14684,9
3075,9
11271,9
12286,9
25584,9
18421,9
33297,9
10833,9
30707,9
33097,9
24054,9
30195,9
24917,9
18525,9
345,9
27148,9
7166,9
4182,9
19280,9
20816,9
19444,9
5123,9
857,9
33809,9
11769,9
11780,9
32243,9
28145,9
30551,9
12124,9
23640,9
24132,9
6,9
23032,9
1517,9
17762,9
30052,9
29765,9
30693,9
7529,9
22497,9
16386,9
23616,9
26631,9
30181,9
25159,9
17891,9
27206,9
29253,9
16237,9
12300,9
12143,9
8271,9
15340,9
7144,9
363,9
32794,9
16898,9
10606,9
2571,9
11119,9
15213,9
9295,9
4591,9
30726,9
25956,9
26081,9
15727,9
34168,9
7150,9
32793,9
23111,9
31714,9
17249,9
27616,9
10728,9
8680,9
12815,9
24640,9
1611,9
5131,9
7752,9
9192,9
21478,9
26117,9
30215,9
362,9
23393,9
8718,9
28741,9
29157,9
12651,9
9576,9
2635,9
25158,9
20325,9
16962,9
12137,9
2539,9
4584,9
6123,9
28644,9
7658,9
9197,9
23521,9
31586,9
7146,9
18946,9
31718,9
18499,9
29189,9
20544,9
32098,9
19812,9
1609,9
523,9
8782,9
29668,9
17251,9
26471,9
14316,9
20545,9
25959,9
28647,9
32741,9
3659,9
3434,9
7753,9
30692,9
13677,9
11630,9
20035,9
31717,9
17986,9
15373,9
1899,9
26977,9
29026,9
11247,9
2413,9
4462,9
22016,9
24065,9
2925,9
23623,9
5615,9
28524,9
3149,9
16374,9
26690,9
29037,9
32254,9
33139,9
26109,9
7008,9
5708,9
1542,9
24058,9
17259,9
28227,9
21865,9
9717,9
5196,9
34326,9
17401,9
7154,9
14838,9
28669,9
8544,9
14691,9
31083,9
16748,9
13302,9
22596,9
22888,9
6496,9
4612,9
28680,9
10742,9
29036,9
26635,9
12789,9
11111,9
32790,9
22520,9
33375,9
31597,9
10230,9
28159,9
10314,9
13812,9
25098,9
25966,9
16910,9
27647,9
29249,9
23545,9
32863,9
79,9
31229,9
16890,9
7155,9
3078,9
7015,9
4175,9
23622,9
18918,9
30568,9
14863,9
12875,9
16361,9
27653,9
11755,9
9228,9
21988,9
27200,9
25451,9
20994,9
19431,9
17382,9
13665,9
9571,9
14177,9
12130,9
5642,9
26981,9
31079,9
4458,9
30691,9
23043,9
12302,9
5106,9
28642,9
3957,9
27203,9
25960,9
8039,9
16888,9
78,9
10219,9
22501,9
357,9
18796,9
22597,9
3428,9
10253,9
26083,9
1893,9
26473,9
28130,9
33791,9
10595,9
1007,9
29032,9
4964,9
28678,9
8204,9
482,9
20023,9
8055,9
20916,9
5528,9
23953,9
27693,9
13212,9
7065,9
33198,9
21392,9
960,9
33674,9
2459,9
30268,9
6553,9
11301,9
29616,9
29742,9
23609,9
5567,9
1568,9
15413,9
19892,9
30131,9
32661,9
6040,9
33163,9
20881,9
18834,9
12327,9
20523,9
2970,9
9119,9
32817,9
17334,9
25132,9
3007,9
15896,9
20938,9
17823,9
4030,9
22429,9
27029,9
26175,9
28222,9
6555,9
10653,9
34319,9
5018,9
21941,9
24084,9
30129,9
1432,9
21940,9
7579,9
15288,9
13726,9
21429,9
12703,9
29591,9
14375,9
12219,9
18490,9
24501,9
9629,9
3519,9
18321,9
6691,9
9144,9
29618,9
11678,9
26513,9
24637,9
26684,9
22934,9
12343,9
2460,9
16317,9
25489,9
4640,9
11711,9
19348,9
17301,9
17842,9
5048,9
5682,9
24470,9
28735,9
3996,9
23611,9
21562,9
4536,9
5152,9
9254,9
24978,9
7219,9
1072,9
33824,9
11163,9
21544,9
32145,9
10805,9
29075,9
14373,9
9631,9
33841,9
2493,9
444,9
8632,9
9781,9
7730,9
15398,9
20886,9
8600,9
27708,9
412,9
27537,9
22449,9
31790,9
24496,9
2973,9
27062,9
13757,9
5022,9
30098,9
7608,9
32180,9
34219,9
17961,9
7583,9
18324,9
25527,9
30255,9
10804,9
4659,9
27024,9
28730,9
16444,9
30647,9
14874,9
9111,9
28110,9
9266,9
8128,9
20889,9
22936,9
18379,9
9156,9
28622,9
26575,9
32669,9
18330,9
10689,9
3987,9
25617,9
23574,9
5521,9
28062,9
1939,9
10135,9
33235,9
10694,9
22425,9
8592,9
12231,9
16446,9
15898,9
9104,9
6197,9
11153,9
19915,9
19867,9
1590,9
12315,9
19864,9
31689,9
15297,9
8728,9
22479,9
4638,9
24014,9
19916,9
9665,9
11712,9
34177,9
15387,9
9621,9
8755,9
13719,9
23962,9
23449,9
1937,9
8641,9
26525,9
14741,9
28177,9
19917,9
22937,9
3525,9
15811,9
32781,9
30738,9
16405,9
28219,9
11201,9
11719,9
9670,9
24594,9
32153,9
28108,9
17865,9
23453,9
22078,9
7197,9
15814,9
30266,9
34318,9
30224,9
32273,9
5571,9
28179,9
17942,9
9776,9
16273,9
17430,9
1566,9
32665,9
14790,9
13362,9
4501,9
22548,9
6082,9
21054,9
29081,9
26060,9
9107,9
29646,9
28058,9
26011,9
30159,9
20892,9
17308,9
33669,9
17981,9
19357,9
30267,9
3636,9
18455,9
28569,9
10640,9
12691,9
10267,9
29644,9
6173,9
30,9
27704,9
2079,9
23497,9
21524,9
3124,9
29595,9
17309,9
15301,9
27155,9
21055,9
13252,9
14873,9
3476,9
7574,9
6710,9
17821,9
24478,9
33806,9
8756,9
33312,9
7621,9
7090,9
24507,9
9635,9
3623,9
33719,9
14774,9
31166,9
27580,9
9768,9
25533,9
22444,9
1579,9
28092,9
26045,9
30143,9
20398,9
14262,9
10164,9
6066,9
26044,9
31655,9
15799,9
13230,9
11701,9
17824,9
19873,9
16431,9
23971,9
14880,9
1448,9
25532,9
25020,9
12195,9
11822,9
16289,9
17850,9
32291,9
11808,9
18874,9
23982,9
22968,9
28607,9
10145,9
9256,9
8102,9
28584,9
14260,9
1970,9
24110,9
2605,9
3507,9
18991,9
34210,9
18863,9
29628,9
32828,9
19387,9
2093,9
10679,9
13728,9
1446,9
18361,9
25130,9
34363,9
21036,9
10165,9
12726,9
28581,9
30630,9
22944,9
5544,9
29088,9
7722,9
8748,9
3499,9
12846,9
16298,9
10153,9
12200,9
22439,9
34237,9
32677,9
33725,9
12207,9
5163,9
2601,9
23462,9
27552,9
6574,9
5033,9
14762,9
20903,9
15276,9
23968,9
10159,9
24992,9
30626,9
29090,9
20515,9
26016,9
23969,9
18467,9
19878,9
11692,9
14254,9
3110,9
25643,9
6570,9
19360,9
25509,9
29607,9
31136,9
1966,9
17825,9
22436,9
23585,9
26155,9
6697,9
7597,9
552,9
17830,9
18465,9
30112,9
26533,9
1961,9
5036,9
15273,9
4524,9
14765,9
10671,9
33210,9
4136,9
8618,9
14761,9
23598,9
15284,9
1465,9
27061,9
9255,9
11302,9
22954,9
18865,9
16809,9
25012,9
24611,9
15266,9
22564,9
27182,9
440,9
31276,9
4001,9
1952,9
11819,9
21545,9
9125,9
19368,9
26555,9
17958,9
11684,9
31788,9
17855,9
28076,9
13352,9
5557,9
9767,9
23589,9
6561,9
22953,9
25006,9
17832,9
15783,9
10685,9
22962,9
30608,9
26514,9
14232,9
3512,9
26037,9
8603,9
6556,9
2462,9
15909,9
1583,9
27572,9
31632,9
34354,9
27060,9
28194,9
25524,9
18864,9
1439,9
8123,9
4641,9
12186,9
3513,9
3998,9
2465,9
30134,9
2606,9
6700,9
16935,9
10790,9
11197,9
29113,9
5024,9
2979,9
14771,9
33341,9
33701,9
6702,9
22974,9
28201,9
10792,9
17852,9
11697,9
18980,9
23487,9
5046,9
13234,9
16291,9
436,9
6190,9
25633,9
10784,9
14378,9
14754,9
12722,9
20519,9
28606,9
30653,9
22457,9
16308,9
6065,9
13749,9
21039,9
3629,9
33333,9
9137,9
29731,9
14889,9
25007,9
2486,9
8627,9
32697,9
16934,9
23465,9
10162,9
31661,9
3491,9
16305,9
34226,9
26542,9
20526,9
20516,9
27579,9
29624,9
14755,9
950,9
33702,9
29226,9
8626,9
26553,9
3490,9
15780,9
17957,9
8096,9
16292,9
28590,9
8608,9
21550,9
11304,9
27595,9
22938,9
20456,9
11741,9
34248,9
24139,9
10619,9
6210,9
30748,9
8570,9
15839,9
21016,9
16457,9
28751,9
10105,9
26580,9
6160,9
14814,9
15737,9
15327,9
5500,9
13278,9
23064,9
21017,9
18970,9
18806,9
17360,9
8571,9
31311,9
2430,9
18897,9
11286,9
25631,9
4989,9
2942,9
26481,9
28191,9
30167,9
32213,9
31603,9
6721,9
29141,9
16851,9
10206,9
19829,9
9592,9
11641,9
12356,9
33794,9
30287,9
22091,9
3547,9
3965,9
17874,9
19016,9
13895,9
9182,9
1601,9
29775,9
2428,9
27724,9
20944,9
33226,9
3136,9
16350,9
12252,9
27212,9
11740,9
23114,9
34247,9
7696,9
23516,9
21,9
6614,9
33682,9
15749,9
23945,9
28047,9
12167,9
2434,9
20873,9
15827,9
31628,9
12307,9
3458,9
17372,9
23944,9
29658,9
25561,9
15315,9
29146,9
23093,9
12246,9
23439,9
30173,9
62,9
6205,9
17804,9
24463,9
26675,9
5585,9
30769,9
3092,9
29580,9
23433,9
24436,9
7125,9
983,9
9171,9
4482,9
64,9
12678,9
16776,9
18910,9
31192,9
33223,9
32772,9
4055,9
24029,9
9275,9
2069,9
10628,9
20533,9
9170,9
20875,9
24973,9
25651,9
33681,9
16862,9
27099,9
8720,9
12164,9
25112,9
12240,9
21022,9
7638,9
23518,9
33644,9
10718,9
7742,9
20506,9
5493,9
19326,9
4573,9
31696,9
29649,9
23508,9
18302,9
16756,9
15320,9
12310,9
32208,9
17879,9
13785,9
17790,9
20949,9
12251,9
15427,9
30073,9
27165,9
33364,9
29214,9
31263,9
24533,9
32721,9
3551,9
16752,9
4678,9
26997,9
7699,9
376,9
6523,9
21884,9
14297,9
10203,9
2574,9
23630,9
18438,9
10250,9
19532,9
29771,9
12659,9
8203,9
373,9
29051,9
19944,9
5603,9
31726,9
18950,9
7138,9
23018,9
8156,9
8677,9
12144,9
3956,9
12656,9
20559,9
12261,9
10611,9
30190,9
26696,9
9074,9
11237,9
2116,9
31609,9
992,9
12670,9
23411,9
28746,9
22999,9
17266,9
14298,9
2939,9
26702,9
28749,9
30674,9
7545,9
15835,9
34305,9
28113,9
11647,9
34252,9
19992,9
476,9
10110,9
8574,9
1602,9
25678,9
33643,9
23408,9
28118,9
21576,9
32212,9
30749,9
32116,9
24606,9
3450,9
15740,9
11646,9
3034,9
31262,9
22897,9
8666,9
26652,9
24648,9
2117,9
68,9
19993,9
19825,9
24091,9
21874,9
32722,9
30285,9
28533,9
12311,9
31094,9
9689,9
4475,9
33875,9
31186,9
25679,9
33641,9
21577,9
30750,9
23624,9
34153,9
23922,9
4627,9
3448,9
3138,9
15742,9
12823,9
16254,9
6622,9
31196,9
27672,9
12227,9
27159,9
12683,9
8585,9
10632,9
16773,9
8138,9
4632,9
21008,9
6607,9
33290,9
10271,9
8654,9
21440,9
24961,9
31685,9
25473,9
31618,9
24514,9
909,9
33802,9
23942,9
21555,9
7566,9
5579,9
31765,9
33833,9
13263,9
10812,9
29239,9
22917,9
10635,9
27588,9
26,9
6169,9
33754,9
33243,9
29207,9
16332,9
8733,9
29236,9
19906,9
17284,9
5147,9
23431,9
11292,9
13261,9
27590,9
21441,9
10303,9
2957,9
5006,9
32643,9
12348,9
8655,9
2107,9
58,9
22976,9
30231,9
26566,9
20419,9
18370,9
30082,9
11727,9
17858,9
3469,9
24001,9
33321,9
27523,9
19392,9
7059,9
23568,9
568,9
1935,9
400,9
27189,9
25140,9
6547,9
33320,9
14743,9
16320,9
4154,9
56,9
7192,9
32200,9
25547,9
33832,9
31688,9
17939,9
21402,9
20941,9
29129,9
15900,9
9620,9
11806,9
11669,9
8643,9
26012,9
26641,9
18453,9
19518,9
28546,9
34207,9
8653,9
1592,9
4155,9
6090,9
5656,9
26498,9
18310,9
20359,9
27010,9
24963,9
7705,9
28613,9
13886,9
7739,9
15901,9
10634,9
22544,9
7564,9
2446,9
26164,9
3529,9
24115,9
24599,9
26052,9
19905,9
34344,9
10270,9
29638,9
3129,9
23940,9
11658,9
9611,9
27156,9
18960,9
16859,9
19929,9
16256,9
34199,9
23948,9
30089,9
32136,9
1084,9
4049,9
21552,9
5652,9
32307,9
13185,9
15889,9
33729,9
29065,9
392,9
11221,9
14352,9
23427,9
33728,9
904,9
16856,9
10709,9
20422,9
26563,9
13257,9
30086,9
4158,9
5514,9
15759,9
34200,9
22402,9
3645,9
2438,9
3024,9
31113,9
17973,9
10198,9
9601,9
13699,9
2002,9
17882,9
13371,9
12160,9
27615,9
22047,9
3027,9
5072,9
8578,9
10711,9
14865,9
7122,9
30687,9
6677,9
8146,9
7045,9
24026,9
19343,9
21020,9
15377,9
25565,9
21900,9
20535,9
32649,9
26506,9
24625,9
25539,9
24451,9
16927,9
27014,9
10781,9
15818,9
26049,9
14396,9
29718,9
31767,9
3020,9
21447,9
29635,9
461,9
18482,9
10126,9
12747,9
26132,9
12233,9
1485,9
6536,9
18372,9
33179,9
9756,9
13770,9
15244,9
24007,9
23936,9
17860,9
3978,9
15307,9
24960,9
17458,9
23601,9
6683,9
13196,9
18886,9
9279,9
7188,9
29721,9
32705,9
11723,9
17862,9
12687,9
26167,9
28214,9
24005,9
3606,9
32280,9
33758,9
17951,9
33689,9
2511,9
7630,9
30743,9
18305,9
24,9
25026,9
28548,9
12172,9
16770,9
18819,9
27015,9
8590,9
25478,9
27527,9
23088,9
25108,9
29604,9
2732,9
771,9
14594,9
27400,9
18039,9
773,9
13945,9
33045,9
4359,9
10373,9
28425,9
33557,9
26376,9
28814,9
7943,9
19213,9
772,9
13058,9
16652,9
29451,9
26377,9
17544,9
28937,9
2825,9
18191,9
20238,9
23669,9
28275,9
18702,9
26890,9
263,9
30475,9
32879,9
22644,9
14592,9
14456,9
1798,9
9474,9
34581,9
18187,9
1795,9
34542,9
25230,9
12420,9
20233,9
14086,9
768,9
20746,9
21128,9
19083,9
27279,9
4224,9
30449,9
1154,9
9350,9
10490,9
24819,9
24309,9
32497,9
130,9
21259,9
7936,9
259,9
19722,9
11014,9
2390,9
18056,9
24847,9
22792,9
8455,9
32399,9
21771,9
26382,9
16133,9
641,9
23178,9
21256,9
258,9
27916,9
27251,9
8972,9
5386,9
15484,9
15113,9
10878,9
8831,9
25346,9
2319,9
270,9
10507,9
22279,9
23813,9
28416,9
7438,9
13579,9
23814,9
25857,9
26737,9
8312,9
29952,9
17670,9
24690,9
34079,9
8468,9
29812,9
272,9
5901,9
12042,9
15485,9
18183,9
17671,9
19719,9
32000,9
23300,9
30976,9
9994,9
2170,9
123,9
34078,9
6414,9
12555,9
6271,9
7294,9
31346,9
17013,9
2827,9
20736,9
12044,9
28420,9
22275,9
27908,9
18692,9
32370,9
19712,9
777,9
25349,9
6410,9
28935,9
22786,9
18178,9
2314,9
21761,9
17667,9
27249,9
16139,9
12041,9
2685,9
11529,9
31859,9
33564,9
23671,9
11017,9
5246,9
7295,9
30322,9
18036,9
16140,9
28422,9
30448,9
1278,9
3177,9
31997,9
3314,9
25343,9
13045,9
1672,9
10486,9
7819,9
18560,9
15093,9
34531,9
649,9
6794,9
4747,9
16634,9
242,9
25733,9
24314,9
21753,9
24824,9
34529,9
27786,9
23805,9
33510,9
8835,9
21133,9
9969,9
12016,9
23806,9
23692,9
19073,9
7414,9
13953,9
10992,9
20110,9
28409,9
17660,9
1268,9
20216,9
15606,9
34450,9
2698,9
13033,9
11919,9
239,9
4333,9
34558,9
9962,9
25223,9
8847,9
30433,9
23680,9
1262,9
7405,9
750,9
3210,9
29408,9
14569,9
28295,9
11407,9
9461,9
23169,9
1673,9
10996,9
2800,9
241,9
26759,9
15607,9
10383,9
29316,9
14057,9
31365,9
8846,9
33434,9
14583,9
25734,9
6387,9
15501,9
34534,9
18062,9
5876,9
30963,9
1276,9
11513,9
8952,9
16524,9
4350,9
16628,9
4742,9
28406,9
8320,9
30453,9
13565,9
27894,9
13053,9
29834,9
19186,9
10494,9
30450,9
22262,9
32505,9
1155,9
131,9
18570,9
15097,9
8442,9
5887,9
26353,9
34029,9
765,9
14074,9
17141,9
7808,9
30962,9
26864,9
33005,9
24200,9
22153,9
4345,9
9982,9
5880,9
17663,9
22159,9
29430,9
6395,9
2183,9
26763,9
24820,9
25226,9
21132,9
133,9
21757,9
1271,9
5365,9
4853,9
21644,9
8947,9
22780,9
23795,9
26249,9
18160,9
33001,9
6278,9
24713,9
20623,9
10880,9
15101,9
12931,9
2299,9
18675,9
20208,9
19696,9
8957,9
6906,9
29431,9
24821,9
16625,9
21616,9
33898,9
16664,9
22317,9
26916,9
14126,9
8809,9
13614,9
31527,9
29478,9
10541,9
21805,9
6954,9
15978,9
1645,9
5413,9
11554,9
31329,9
5924,9
34102,9
28967,9
13103,9
9506,9
9320,9
108,9
2157,9
27233,9
2859,9
25382,9
298,9
24870,9
10029,9
17697,9
12076,9
5931,9
32550,9
26208,9
26405,9
5419,9
24167,9
29792,9
27435,9
22811,9
24700,9
3182,9
20782,9
8480,9
26415,9
21801,9
10357,9
16504,9
6944,9
7276,9
16683,9
23163,9
5920,9
9510,9
13430,9
23675,9
2339,9
5229,9
13417,9
806,9
29281,9
18735,9
13928,9
16686,9
26923,9
24366,9
30507,9
31018,9
25187,9
17511,9
16999,9
14952,9
12905,9
23855,9
19757,9
3365,9
25384,9
24353,9
18210,9
10345,9
24678,9
26213,9
30311,9
19238,9
25379,9
3887,9
22625,9
16482,9
26402,9
9515,9
13608,9
25890,9
33598,9
29284,9
17190,9
2667,9
33086,9
23844,9
5421,9
30500,9
32889,9
3888,9
17721,9
11572,9
18744,9
